Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
110722,124393,8092,-3660,-13440
110719,124409,8140,-3596,-13384
110723,124401,8136,-3520,-13544
110721,124404,8128,-3640,-13432
110726,124401,8300,-3652,-13348
110735,124392,8216,-3636,-13516
110730,124409,8184,-3680,-13448
110727,124438,8148,-3680,-13340
110800,124548,8052,-3636,-13348
110822,124544,8232,-3536,-13472
110801,124556,8124,-3588,-13484
110820,124574,8204,-3640,-13628
110825,124578,8260,-3660,-13520
110826,124564,8152,-3708,-13684
110855,124574,8296,-3692,-13304
110872,124595,8268,-3628,-13496
110882,124605,8220,-3596,-13508
110896,124569,8160,-3744,-13232
110900,124541,8088,-3568,-13432
110904,124517,8172,-3552,-13532
110932,124496,8140,-3632,-13556
110949,124497,8168,-3520,-13472
110968,124476,8112,-3468,-13484
110973,124476,8044,-3592,-13448
110963,124446,8172,-3724,-13656
110980,124447,8156,-3708,-13632
110973,124451,8156,-3612,-13288
110971,124439,8164,-3588,-13504
110978,124473,8168,-3596,-13340
110972,124436,8272,-3668,-13448
110985,124431,8188,-3632,-13472
110964,124433,8232,-3632,-13500
110975,124413,8244,-3620,-13740
110968,124412,8124,-3704,-13564
110956,124406,8076,-3532,-13456
110961,124397,8148,-3544,-13304
110968,124407,8096,-3596,-13476
110954,124434,8252,-3568,-13444
110959,124458,8132,-3540,-13496
110949,124469,8148,-3672,-13380
110968,124453,8084,-3648,-13380
110963,124464,8144,-3692,-13468
110961,124463,8072,-3648,-13584
110943,124505,8132,-3548,-13528
110959,124508,8180,-3636,-13488
110938,124502,8156,-3584,-13496
110930,124492,8100,-3516,-13644
110927,124501,8112,-3656,-13332
110918,124499,8100,-3624,-13412
110914,124483,8152,-3624,-13364
110892,124449,8136,-3616,-13464
110885,124464,8068,-3612,-13388
110867,124450,8124,-3536,-13488
110869,124445,8212,-3476,-13484
110859,124440,8156,-3600,-13672
110865,124432,8144,-3616,-13364
110871,124458,8084,-3528,-13480
110862,124489,8068,-3516,-13568
110893,124504,8064,-3568,-13520
110909,124552,8124,-3604,-13516
110929,124591,8136,-3660,-13576
110969,124630,8180,-3732,-13472
110991,124643,8076,-3548,-13420
110992,124660,8288,-3448,-13344
111009,124678,8232,-3600,-13552
111013,124697,8164,-3700,-13704
111028,124700,8156,-3724,-13592
111031,124709,8196,-3656,-13464
111029,124693,8244,-3692,-13392
111009,124754,8112,-3716,-13380
111028,124760,7992,-3600,-13356
111026,124762,8088,-3540,-13560
111029,124775,8288,-3448,-13528
111028,124742,8252,-3612,-13520
111037,124772,8232,-3708,-13384
111052,124773,8144,-3680,-13356
111048,124793,8156,-3612,-13532
111068,124791,8176,-3620,-13688
111082,124755,8124,-3676,-13464
111082,124759,8236,-3620,-13300
111068,124745,8196,-3628,-13488
111074,124757,8264,-3588,-13576
111069,124735,8252,-3620,-13512
111043,124730,8164,-3556,-13380
111061,124740,8216,-3576,-13512
111031,124713,8020,-3544,-13356
111014,124709,8224,-3700,-13620
111005,124700,8096,-3624,-13596
110986,124677,8064,-3604,-13528
110983,124674,8084,-3632,-13468
110986,124684,8116,-3656,-13544
110970,124686,8176,-3560,-13580
110974,124673,8176,-3644,-13272
110943,124667,8168,-3584,-13428
110959,124664,8188,-3656,-13740
110944,124651,8144,-3688,-13536
110923,124625,8172,-3524,-13676
110914,124636,8152,-3468,-13488
110895,124660,8104,-3512,-13596
110893,124661,8060,-3668,-13488
110869,124660,8184,-3580,-13476
110863,124663,8208,-3572,-13344
110879,124698,8184,-3596,-13504
110915,124690,8196,-3536,-13540
110891,124690,8144,-3612,-13536
110899,124688,8120,-3596,-13468
110895,124710,8188,-3568,-13556
110943,124710,8132,-3648,-13516
110988,124725,8160,-3616,-13536
111002,124741,8140,-3660,-13448
111019,124756,8204,-3604,-13616
111039,124749,8184,-3648,-13496
111056,124770,8156,-3616,-13588
111070,124772,8188,-3652,-13444
111072,124816,8204,-3540,-13276
111083,124810,8176,-3668,-13588
111088,124803,8104,-3464,-13416
111106,124806,8152,-3448,-13596
111119,124842,8168,-3500,-13716
111114,124851,8288,-3616,-13492
111139,124879,8236,-3580,-13580
111146,124909,8248,-3520,-13516
111172,124910,8164,-3676,-13612
111190,124953,8100,-3636,-13572
111199,124942,8104,-3528,-13344
111223,124947,8160,-3568,-13372
111198,124951,8180,-3512,-13384
111228,124952,8092,-3528,-13428
111220,124957,8144,-3648,-13648
111228,125003,8132,-3576,-13492
111224,125016,8088,-3608,-13416
111217,125038,8224,-3548,-13380
111255,125043,8296,-3516,-13452
111243,125048,8252,-3588,-13520
111256,125011,8144,-3572,-13504
111245,125010,8204,-3600,-13412
111246,125037,8084,-3636,-13444
111236,125027,8200,-3504,-13544
111249,125010,8144,-3644,-13444
111241,124992,8160,-3512,-13416
111269,125007,8228,-3616,-13760
111255,125023,8276,-3528,-13576
111257,125014,8204,-3512,-13348
111245,125007,8232,-3636,-13624
111252,124998,8144,-3616,-13476
111238,125007,8160,-3636,-13564
111227,124996,8252,-3648,-13540
111225,125000,8188,-3564,-13624
111225,124973,8172,-3636,-13516
111218,124963,8156,-3660,-13408
111194,124964,8196,-3704,-13332
111202,124954,8204,-3700,-13532
111188,124939,8272,-3636,-13664
111188,124939,8208,-3624,-13568
111172,124929,8268,-3596,-13736
111182,124917,8104,-3452,-13404
111160,124899,8164,-3600,-13496
111128,124880,8180,-3528,-13480
111101,124876,8032,-3496,-13376
111078,124893,8216,-3556,-13544
111152,124994,8244,-3576,-13552
111164,124993,8204,-3612,-13392
111149,124987,8244,-3596,-13508
111148,124987,8232,-3512,-13456
111133,124984,8196,-3488,-13552
111136,124960,8180,-3608,-13596
111123,124974,8232,-3596,-13700
111138,124981,8256,-3548,-13472
111117,124988,8156,-3644,-13480
111147,124961,8156,-3592,-13472
111140,124980,8184,-3592,-13412
111151,124973,8264,-3528,-13584
111136,124994,8248,-3620,-13464
111146,124982,8296,-3504,-13284
111156,124990,8168,-3632,-13404
111166,124999,8260,-3624,-13392
111166,125019,8204,-3532,-13480
111180,125029,8332,-3572,-13472
111182,125033,8220,-3576,-13384
111185,125040,8200,-3496,-13380
111186,125034,8212,-3660,-13568
111190,125044,8224,-3628,-13444
111184,125035,8276,-3608,-13616
111163,125050,8208,-3508,-13472
111169,125025,8132,-3656,-13356
111154,125017,8160,-3624,-13388
111168,125017,8228,-3568,-13564
111165,125028,8220,-3712,-13504
111147,125001,8172,-3528,-13428
111124,125002,8340,-3548,-13364
111117,125031,8320,-3536,-13264
111153,125115,8200,-3620,-13464
111193,125140,8204,-3572,-13576
111195,125145,8172,-3612,-13376
111171,125142,8120,-3448,-13484
111190,125121,8216,-3616,-13616
111174,125123,8152,-3676,-13384
111187,125136,8180,-3548,-13528
111184,125130,8144,-3576,-13588
111197,125123,8396,-3536,-13600
111186,125126,8320,-3588,-13496
111217,125124,8192,-3596,-13476
111253,125162,8188,-3544,-13520
111293,125213,8260,-3644,-13156
111338,125252,8172,-3640,-13372
111375,125289,8252,-3624,-13388
111440,125358,8148,-3596,-13624
111492,125388,8248,-3480,-13412
111530,125429,8196,-3444,-13600
111558,125456,8144,-3568,-13576
111577,125464,8312,-3596,-13464
111586,125477,8196,-3552,-13360
111589,125489,8160,-3560,-13372
111591,125450,8192,-3600,-13552
111565,125425,8180,-3552,-13388
111555,125435,8252,-3628,-13420
111554,125416,8304,-3588,-13624
111525,125409,8256,-3612,-13608
111500,125376,8372,-3512,-13248
111485,125368,8320,-3584,-13364
111428,125343,8268,-3540,-13464
111426,125330,8284,-3624,-13488
111480,125408,8192,-3488,-13444
111444,125405,8076,-3556,-13456
111410,125372,8056,-3476,-13504
111375,125356,8088,-3460,-13372
111371,125338,8136,-3504,-13560
111336,125308,8272,-3552,-13480
111335,125293,8224,-3544,-13512
111318,125292,8172,-3660,-13676
111306,125279,8180,-3512,-13540
111309,125247,8412,-3520,-13440
111323,125229,8192,-3556,-13420
111315,125231,8244,-3572,-13460
111332,125231,8196,-3584,-13584
111324,125230,8140,-3600,-13440
111321,125223,8212,-3544,-13488
111330,125241,8208,-3652,-13556
111329,125235,8216,-3652,-13492
111335,125221,8240,-3516,-13284
111339,125228,8208,-3520,-13432
111319,125229,8272,-3500,-13648
111330,125245,8264,-3644,-13616
111331,125234,8224,-3568,-13484
111318,125225,8148,-3648,-13420
111337,125231,8108,-3688,-13428
111331,125230,8256,-3632,-13404
111314,125196,8324,-3476,-13480
111293,125167,8172,-3568,-13364
111290,125160,8232,-3616,-13436
111277,125143,8124,-3584,-13640
111245,125161,8184,-3560,-13380
111214,125133,8196,-3616,-13352
111302,125226,8276,-3616,-13532
111288,125238,8184,-3580,-13520
111290,125232,8168,-3692,-13380
111282,125233,8228,-3636,-13480
111278,125210,8276,-3552,-13584
111273,125196,8160,-3452,-13516
111283,125170,8220,-3648,-13368
111263,125185,8240,-3608,-13392
111250,125158,8112,-3552,-13528
111254,125129,8208,-3660,-13384
111239,125109,8108,-3608,-13428
111228,125103,8176,-3492,-13416
111236,125106,8172,-3620,-13584
111239,125110,8180,-3532,-13484
111232,125107,8144,-3532,-13528
111241,125096,8216,-3664,-13496
111213,125103,8184,-3688,-13364
111227,125111,8216,-3736,-13408
111219,125097,8240,-3660,-13460
111237,125097,8176,-3588,-13592
111217,125092,8268,-3644,-13552
111200,125094,8112,-3604,-13516
111206,125086,8172,-3696,-13432
111208,125080,8104,-3600,-13500
111197,125049,8112,-3504,-13444
111180,125064,8148,-3600,-13544
111186,125060,8200,-3536,-13544
111187,125049,8188,-3484,-13656
111161,125051,8332,-3664,-13412
111154,125073,8268,-3660,-13492
111231,125138,8160,-3624,-13344
111221,125161,8196,-3500,-13640
111214,125163,8204,-3580,-13556
111219,125144,8304,-3704,-13568
111225,125142,8248,-3520,-13456
111207,125111,8236,-3580,-13516
111214,125111,8256,-3492,-13480
111195,125125,8228,-3552,-13328
111196,125104,8216,-3548,-13472
111205,125083,8216,-3572,-13524
111192,125075,8176,-3656,-13600
111171,125071,8116,-3656,-13388
111158,125064,8200,-3472,-13536
111166,125066,8192,-3508,-13504
111144,125067,8164,-3556,-13520
111142,125061,8164,-3644,-13428
111154,125052,8160,-3688,-13480
111168,125068,8248,-3600,-13340
111154,125058,8160,-3632,-13436
111141,125047,8156,-3608,-13464
111148,125032,8264,-3516,-13528
111139,125039,8096,-3500,-13512
111133,125030,8176,-3544,-13548
111134,125039,8076,-3620,-13392
111130,125002,8168,-3656,-13536
111117,125009,8176,-3676,-13512
111103,124997,8048,-3684,-13488
111116,124991,8092,-3736,-13384
111083,124986,8136,-3516,-13512
111075,125024,8116,-3548,-13632
111058,125022,8276,-3604,-13492
111122,125094,8160,-3584,-13584
111125,125107,8244,-3616,-13608
111131,125123,8164,-3580,-13516
111142,125110,8276,-3668,-13552
111133,125107,8192,-3652,-13376
111142,125099,8208,-3592,-13340
111151,125107,8184,-3588,-13372
111153,125120,8256,-3672,-13308
111153,125089,8148,-3656,-13504
111156,125086,8144,-3720,-13356
111158,125078,8188,-3628,-13408
111155,125099,8220,-3568,-13544
111162,125079,8156,-3680,-13572
111154,125072,8152,-3596,-13428
111164,125089,8212,-3576,-13532
111176,125101,8204,-3660,-13412
111161,125108,8168,-3580,-13460
111171,125110,8328,-3608,-13616
111173,125114,8232,-3560,-13520
111164,125093,8288,-3556,-13584
111166,125096,8232,-3524,-13560
111166,125091,8248,-3604,-13380
111159,125080,8240,-3568,-13528
111154,125073,8148,-3552,-13380
111158,125077,8184,-3564,-13472
111156,125065,8088,-3596,-13500
111121,125061,8112,-3652,-13436
111138,125050,8156,-3544,-13408
111125,125056,8192,-3552,-13540
111127,125076,8160,-3660,-13468
111166,125170,8204,-3560,-13420
111188,125185,8260,-3596,-13416
111183,125182,8180,-3664,-13532
111188,125160,8252,-3636,-13524
111185,125197,8320,-3696,-13464
111180,125168,8196,-3568,-13440
111198,125164,8284,-3604,-13416
111191,125178,8208,-3528,-13540
111186,125161,8092,-3616,-13528
111186,125155,8160,-3452,-13608
111189,125137,8284,-3452,-13352
111189,125140,8188,-3572,-13632
111188,125135,8192,-3684,-13468
111206,125141,8212,-3744,-13492
111183,125142,8192,-3616,-13392
111189,125140,8136,-3440,-13460
111181,125124,8148,-3576,-13456
111194,125142,8164,-3528,-13552
111178,125130,8252,-3636,-13584
111199,125111,8124,-3688,-13552
111196,125126,8140,-3596,-13452
111193,125116,8264,-3580,-13472
111189,125135,8268,-3608,-13528
111204,125131,8256,-3564,-13560
111188,125124,8256,-3492,-13484
111183,125117,8128,-3540,-13556
111172,125125,8164,-3712,-13340
111163,125102,8172,-3636,-13388
111132,125096,8320,-3612,-13480
111127,125109,8128,-3648,-13332
111193,125201,8188,-3636,-13480
111184,125203,8148,-3592,-13400
111179,125198,8204,-3572,-13564
111181,125193,8188,-3600,-13364
111173,125186,8256,-3420,-13428
111153,125154,8224,-3540,-13460
111180,125182,8308,-3592,-13488
111175,125190,8228,-3644,-13284
111194,125181,8216,-3624,-13456
111178,125180,8152,-3680,-13240
111162,125154,8288,-3572,-13392
111172,125141,8092,-3716,-13476
111185,125146,8172,-3600,-13364
111178,125164,8168,-3592,-13552
111176,125147,8368,-3500,-13620
111181,125174,8168,-3588,-13576
111182,125183,8192,-3492,-13428
111203,125163,8208,-3520,-13532
111202,125175,8200,-3524,-13436
111196,125179,8304,-3620,-13532
111206,125167,8120,-3640,-13636
111193,125164,8192,-3592,-13384
111203,125136,8104,-3564,-13476
111190,125125,8160,-3492,-13548
111178,125137,8204,-3504,-13632
111165,125105,8112,-3712,-13276
111164,125088,8224,-3588,-13436
111162,125094,8232,-3496,-13600
111144,125109,8188,-3548,-13484
111124,125105,8272,-3508,-13496
111197,125205,8208,-3532,-13412
111199,125209,8180,-3536,-13364
111202,125208,8244,-3684,-13592
111195,125213,8152,-3608,-13540
111190,125216,8144,-3608,-13436
111183,125184,8184,-3640,-13384
111189,125193,8160,-3536,-13516
111192,125178,8160,-3700,-13456
111192,125203,8192,-3576,-13428
111201,125190,8284,-3624,-13328
111197,125165,8204,-3560,-13584
111192,125148,8240,-3592,-13464
111180,125164,8268,-3652,-13412
111204,125159,8216,-3572,-13332
111205,125160,8176,-3600,-13380
111201,125167,8228,-3600,-13432
111189,125164,8284,-3712,-13552
111189,125171,8136,-3740,-13492
111198,125158,8200,-3496,-13372
111198,125165,8224,-3596,-13384
111195,125180,8236,-3536,-13360
111197,125162,8264,-3728,-13472
111198,125160,8172,-3588,-13416
111180,125151,8184,-3572,-13528
111177,125131,8248,-3572,-13488
111189,125122,8184,-3540,-13664
111180,125123,8196,-3456,-13544
111173,125123,8144,-3608,-13612
111153,125121,8152,-3612,-13536
111142,125130,8172,-3564,-13472
111202,125230,8200,-3692,-13480
111198,125226,8160,-3592,-13496
111199,125244,8196,-3576,-13524
111224,125240,8252,-3620,-13480
111220,125224,8268,-3684,-13424
111210,125211,8220,-3544,-13272
111210,125224,8216,-3504,-13548
111223,125218,8232,-3468,-13572
111205,125202,8248,-3544,-13512
111217,125221,8184,-3560,-13472
111200,125200,8172,-3564,-13388
111222,125211,8168,-3508,-13356
111199,125192,8280,-3644,-13508
111203,125203,8176,-3644,-13488
111219,125200,8340,-3656,-13608
111213,125206,8220,-3576,-13420
111196,125186,8228,-3620,-13588
111198,125162,8244,-3560,-13500
111200,125184,8296,-3560,-13312
111186,125172,8156,-3548,-13412
111199,125180,8224,-3552,-13220
111196,125166,8200,-3620,-13444
111194,125156,8240,-3532,-13488
111172,125165,8168,-3664,-13412
111181,125174,8200,-3664,-13620
111161,125160,8108,-3528,-13580
111181,125150,8180,-3496,-13464
111154,125115,8160,-3644,-13336
111158,125113,8220,-3540,-13512
111147,125143,8196,-3536,-13568
111142,125146,8132,-3524,-13236
111213,125255,8248,-3648,-13296
111214,125247,8252,-3620,-13348
111221,125248,8208,-3564,-13604
111222,125235,8252,-3588,-13440
111222,125236,8192,-3616,-13508
111219,125240,8168,-3556,-13688
111221,125239,8164,-3664,-13416
111213,125247,8296,-3628,-13540
111227,125209,8104,-3556,-13356
111206,125205,8136,-3628,-13524
111214,125220,8260,-3436,-13544
111219,125211,8248,-3600,-13352
111208,125209,8300,-3484,-13556
111213,125216,8160,-3584,-13516
111233,125212,8188,-3536,-13388
111239,125210,8276,-3616,-13336
111224,125210,8216,-3536,-13612
111217,125201,8256,-3608,-13488
111213,125226,8244,-3664,-13440
111236,125214,8188,-3608,-13636
111216,125207,8268,-3700,-13656
111230,125210,8180,-3636,-13500
111252,125218,8144,-3616,-13420
111224,125208,8056,-3684,-13344
111237,125214,8304,-3588,-13252
111231,125197,8200,-3544,-13496
111217,125194,8164,-3556,-13344
111209,125192,8100,-3532,-13596
111214,125190,8208,-3568,-13588
111192,125211,8252,-3468,-13424
111275,125304,8240,-3540,-13444
111290,125324,8308,-3700,-13492
111272,125332,8168,-3676,-13268
111284,125336,8212,-3620,-13480
111280,125323,8196,-3584,-13456
111280,125292,8180,-3560,-13544
111272,125305,8124,-3516,-13456
111278,125321,8172,-3572,-13560
111290,125315,8284,-3680,-13464
111289,125303,8100,-3504,-13504
111291,125285,8180,-3588,-13420
111291,125270,8188,-3600,-13592
111293,125295,8124,-3484,-13568
111290,125289,8124,-3508,-13480
111303,125292,8104,-3468,-13492
111299,125300,8124,-3576,-13568
111301,125301,8180,-3460,-13308
111300,125292,8200,-3532,-13480
111315,125281,8220,-3576,-13664
111317,125291,8236,-3644,-13452
111302,125292,8164,-3700,-13544
111291,125255,8204,-3680,-13656
111295,125261,8156,-3564,-13492
111285,125240,8104,-3596,-13644
111272,125242,8148,-3672,-13492
111270,125232,8164,-3656,-13504
111258,125219,8224,-3504,-13400
111245,125212,8248,-3500,-13600
111230,125223,8232,-3624,-13504
111205,125201,8208,-3552,-13412
111209,125207,8272,-3632,-13484
111262,125314,8224,-3608,-13532
111267,125317,8160,-3652,-13404
111283,125345,8148,-3560,-13452
111267,125324,8104,-3488,-13396
111273,125317,8212,-3648,-13588
111272,125293,8180,-3488,-13632
111275,125322,8144,-3688,-13448
111283,125302,8180,-3552,-13444
111261,125301,8232,-3576,-13492
111277,125277,8204,-3552,-13480
111279,125269,8216,-3620,-13592
111279,125250,8216,-3484,-13476
111272,125264,8172,-3604,-13480
111298,125261,8064,-3488,-13300
111278,125264,8228,-3572,-13520
111286,125252,8076,-3640,-13512
111265,125256,8188,-3636,-13584
111276,125258,8168,-3668,-13608
111269,125259,8144,-3596,-13456
111265,125229,8204,-3548,-13412
111256,125229,8260,-3580,-13540
111269,125220,8204,-3596,-13612
111270,125226,8172,-3656,-13512
111262,125223,8208,-3608,-13296
111243,125214,8212,-3604,-13532
111256,125197,8244,-3600,-13480
111230,125204,8184,-3696,-13604
111238,125198,8100,-3568,-13492
111226,125169,8228,-3544,-13372
111231,125197,8196,-3684,-13428
111263,125307,8156,-3560,-13436
111266,125294,8168,-3584,-13616
111274,125296,8112,-3560,-13540
111267,125290,8104,-3556,-13324
111266,125279,8184,-3536,-13536
111273,125277,8196,-3640,-13452
111268,125274,8188,-3592,-13472
111272,125254,8280,-3588,-13488
111267,125265,8164,-3556,-13396
111288,125263,8288,-3592,-13504
111272,125231,8172,-3676,-13396
111284,125221,8220,-3600,-13268
111287,125233,8296,-3508,-13392
111294,125235,8204,-3508,-13444
111275,125230,8172,-3548,-13596
111280,125238,8128,-3516,-13600
111288,125255,8264,-3532,-13424
111272,125227,8068,-3580,-13452
111291,125245,8204,-3616,-13520
111275,125224,8264,-3696,-13304
111283,125225,8148,-3624,-13556
111289,125200,8236,-3548,-13372
111282,125205,8172,-3580,-13584
111275,125202,8220,-3636,-13392
111263,125196,8208,-3616,-13468
111264,125195,8236,-3656,-13324
111256,125165,8128,-3616,-13536
111265,125179,8220,-3516,-13408
111222,125156,8228,-3568,-13528
111223,125157,8152,-3504,-13388
